CookerStat, GenerateAssetRegistry=0.027459, Initialize=0.141803, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId34BF6E3E438279F968EDB68E59AC2ABE_0, PutCachedData=, CacheKey=STATICMESH_37403C6FB9441A6992E4CB614156E6A_8C68575CEF434CA8A9E1DA4AED8A47BB_F6__942E4D7C615DB8438375B8E554FBA22ABC018F03, StartTime=2016.04.05-16.35.13, HierarchicalDDC=, DataSize=67061, Duration=14.487319, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionIdE35F68AB4572B2B9C7B550B58B0193A0_610, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_23FBADFE4515F4D8971D02A58099F9A__6F1C0F74DAA75F9B5A7B225F15B450D9502015E6, StartTime=2016.04.05-18.20.18, HierarchicalDDC=, DataSize=11798, Duration=6.633207, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId7923AD8C492EBA0A3B6088B058A8E60C_538, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_6CEBCDBC49B051C77B831098415F2E8__3B17E9DF6B085B6C82DD1B25054DB759A72CC315, StartTime=2016.04.05-18.20.18, HierarchicalDDC=, DataSize=11798, Duration=7.067632, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId34BF6E3E438279F968EDB68E59AC2ABE_610, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_C6DB53364BDE7F36C170408D3D9DD50__E73ECB3CB13A55E5F85BDF1BCBB2C9DACDE947D5, StartTime=2016.04.05-18.20.18, HierarchicalDDC=, DataSize=11798, Duration=5.878288, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId7923AD8C492EBA0A3B6088B058A8E60C_539, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_65E42B164D5DE11BB2BB58989EAA8F4__6D30DE53580108A5803DDA30954E13E2385DFA15, StartTime=2016.04.05-18.20.18, HierarchicalDDC=, DataSize=11798, Duration=7.695917, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionIdE35F68AB4572B2B9C7B550B58B0193A0_611, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_FEE52A96409C71D380325183B63A9AC__87567312373E5248EE3B6A08185717A2A155DEB0, StartTime=2016.04.05-18.20.18, HierarchicalDDC=, DataSize=11798, Duration=6.443862, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId34BF6E3E438279F968EDB68E59AC2ABE_611, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_2D9426E040078BF21B9959B7C33918A__0F4C13B994D27C4CCC71A1551DD9F2E0CE1D3D55, StartTime=2016.04.05-18.20.18, HierarchicalDDC=, DataSize=11798, Duration=6.953288, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId7923AD8C492EBA0A3B6088B058A8E60C_540, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_3025D356415ABDC4B477CC8E2C3543E__68B5093DD6BEE72CE839456CCD2405A849654E5D, StartTime=2016.04.05-18.20.18, HierarchicalDDC=, DataSize=11798, Duration=5.427469, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionIdE35F68AB4572B2B9C7B550B58B0193A0_612, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_17A1286449783F247697B0AF657B69E__DC0044C1E605224AE508CEA8266E847C736D9558, StartTime=2016.04.05-18.20.18, HierarchicalDDC=, DataSize=11798, Duration=5.479928, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId7923AD8C492EBA0A3B6088B058A8E60C_541, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_CDE69C974BFF108EA0D50F86697C253__44BEAC7ABECFB72EC88EDE809150389D704F67D1, StartTime=2016.04.05-18.20.18, HierarchicalDDC=, DataSize=11798, Duration=8.343454, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId34BF6E3E438279F968EDB68E59AC2ABE_612, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_FE9309B44A46769C2034438500419E8__96006F3DD19A790403FCB4F4B077C80427A766B8, StartTime=2016.04.05-18.20.18, HierarchicalDDC=, DataSize=11798, Duration=5.211074, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionIdE35F68AB4572B2B9C7B550B58B0193A0_613, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_98E734FA4260113EEC1730BE4FE4078__FA4BB6D8A774907D567943DA3A62A7E36FCC397F, StartTime=2016.04.05-18.20.18, HierarchicalDDC=, DataSize=11798, Duration=8.110259, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId34BF6E3E438279F968EDB68E59AC2ABE_613, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_87D4045E48F4B1DA699937B6C5D13C6__810710E3E2712C98C335F8F2DE5E5D27E81C1255, StartTime=2016.04.05-18.20.18, HierarchicalDDC=, DataSize=11798, Duration=6.774191, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId7923AD8C492EBA0A3B6088B058A8E60C_542, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_55DC98BF45F3659F544FCA9A4722106__EC46BF8A36BAF2CD46222DB7B6B122AF7C47277C, StartTime=2016.04.05-18.20.18, HierarchicalDDC=, DataSize=11798, Duration=6.633617, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionIdE35F68AB4572B2B9C7B550B58B0193A0_614, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_79D8F577496685A808D38DB00F6374A__3C611D2F5F53F93F84647E73EF073EAE274B8201, StartTime=2016.04.05-18.20.18, HierarchicalDDC=, DataSize=11798, Duration=7.379930, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId7923AD8C492EBA0A3B6088B058A8E60C_543, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_97358D754466D1C31A6FD2B8CEEA0EB__BCFA9B1FBC457DDF9B5A78BDC5818A4448613EFE, StartTime=2016.04.05-18.20.18, HierarchicalDDC=, DataSize=11798, Duration=5.619682, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId34BF6E3E438279F968EDB68E59AC2ABE_614, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_8E0E032248D3FEEFBDA9079851C28CC__E830E3CA9C75B315803B1B4D717005BB4BF4A17D, StartTime=2016.04.05-18.20.19, HierarchicalDDC=, DataSize=11798, Duration=8.730754, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionIdE35F68AB4572B2B9C7B550B58B0193A0_615, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_131A311C4D17725CFCBA8DA61E54265__42DD37DD9985C97FBE127C6C881DE59836F15620, StartTime=2016.04.05-18.20.19, HierarchicalDDC=, DataSize=11798, Duration=6.181158, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId7923AD8C492EBA0A3B6088B058A8E60C_544, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_A357545A4614672C952BDC8E79BBC7D__03974095C1ED37223FA6E878073D76B2F621012D, StartTime=2016.04.05-18.20.19, HierarchicalDDC=, DataSize=11798, Duration=7.712308, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId34BF6E3E438279F968EDB68E59AC2ABE_615, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_CDA754674FB3EC02EFC709941340D1E__6ABE4C61D3A11FDF0673CF0F49E37D9E143D2298, StartTime=2016.04.05-18.20.19, HierarchicalDDC=, DataSize=11798, Duration=8.222144, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionIdE35F68AB4572B2B9C7B550B58B0193A0_616, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_9E86E42442FC24E6610CC4BC0A8F12A__81CFBAC650BD40C12022D71102970CE0E1CB9BE7, StartTime=2016.04.05-18.20.19, HierarchicalDDC=, DataSize=11798, Duration=7.960260, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId7923AD8C492EBA0A3B6088B058A8E60C_545, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_71F1E19341C4E73CF64B799D847D3C8__84FD1ECF7A4226EAFBAC54572DAD7EF2B3A523C5, StartTime=2016.04.05-18.20.19, HierarchicalDDC=, DataSize=11798, Duration=6.260253, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionIdE35F68AB4572B2B9C7B550B58B0193A0_617, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_85D867D84CF41637AC5A7AB63C00247__2A4135CC5399907C5D83501401681425A907BFF7, StartTime=2016.04.05-18.20.19, HierarchicalDDC=, DataSize=11798, Duration=5.904518, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId7923AD8C492EBA0A3B6088B058A8E60C_546, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_6E52DB92445E3A439831289118FFE74__E2745FC623258AED09B4BEFB8FACDD351A8FD100, StartTime=2016.04.05-18.20.19, HierarchicalDDC=, DataSize=11798, Duration=7.267226, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId34BF6E3E438279F968EDB68E59AC2ABE_616, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_8DF5BF7244DC47326740D7A42152923__804E86D58DC4EBC51B167D7D533AA6FC7A3B2799, StartTime=2016.04.05-18.20.19, HierarchicalDDC=, DataSize=11798, Duration=7.613126, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId7923AD8C492EBA0A3B6088B058A8E60C_547, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_A3AC7A6E4F81B44BF32F6EA664FF022__0D69D168F21B79AC01031373AA8408C8C5076AF4, StartTime=2016.04.05-18.20.19, HierarchicalDDC=, DataSize=11798, Duration=5.702060, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionIdE35F68AB4572B2B9C7B550B58B0193A0_618, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_1E4633904D8220002AF1F6B49B7E7C9__B07670584A512FDA072D0FF0DD8BD951E572DD8A, StartTime=2016.04.05-18.20.19, HierarchicalDDC=, DataSize=11798, Duration=7.745914, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId7923AD8C492EBA0A3B6088B058A8E60C_548, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_B84C69C441651FFFD778B791A679FB6__047C4592BD1C9F3939175615D9C172A529B046A8, StartTime=2016.04.05-18.20.19, HierarchicalDDC=, DataSize=11798, Duration=7.550422, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId34BF6E3E438279F968EDB68E59AC2ABE_617, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_6C96AF684A54D535A0EDAEBE43652CB__0DB804636AE8264686D0FDE5EAA07FDF806D3BEC, StartTime=2016.04.05-18.20.22, HierarchicalDDC=, DataSize=11798, Duration=6.850831, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId7923AD8C492EBA0A3B6088B058A8E60C_549, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_1C729119430DE3CE5BE914A52ABCB6C__6812B927109E487DD3517E8D49CA3D5539F49C49, StartTime=2016.04.05-18.20.22, HierarchicalDDC=, DataSize=11798, Duration=6.721735, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId34BF6E3E438279F968EDB68E59AC2ABE_618, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_09170A424508CBD92C51A39C5D5F9F9__C0434C2C1C87353C84F296CE68FB0FCD26C8D50D, StartTime=2016.04.05-18.20.22, HierarchicalDDC=, DataSize=11798, Duration=6.312717, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionIdE35F68AB4572B2B9C7B550B58B0193A0_619, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_E2AD2D5A4BD2EA098559D6AE683B748__9B87C256304A2C99CD3363702E9874EEE9307C47, StartTime=2016.04.05-18.20.22, HierarchicalDDC=, DataSize=11798, Duration=6.326649, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId7923AD8C492EBA0A3B6088B058A8E60C_550, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_EBD7648B48965300F5E7B795055E2B3__A732AA0EE14CAB0C98C6A5DC1A61743368EFA4F9, StartTime=2016.04.05-18.20.22, HierarchicalDDC=, DataSize=11798, Duration=8.537721, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId34BF6E3E438279F968EDB68E59AC2ABE_619, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_09F1DDF34C388DE5B053F39DCCF274F__330E4492D365C896577FBB8A2A4DA7282E9D4D3B, StartTime=2016.04.05-18.20.22, HierarchicalDDC=, DataSize=11798, Duration=6.134026, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionIdE35F68AB4572B2B9C7B550B58B0193A0_620, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_D3342DE0467C9D7EE213078D39F1994__4CB4693F708C3B4E490791B5A967D184AF8F1E77, StartTime=2016.04.05-18.20.22, HierarchicalDDC=, DataSize=11798, Duration=7.317226, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId34BF6E3E438279F968EDB68E59AC2ABE_620, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_622611FE454302A335F89C93D0CF3E1__CFF556E046B6C307486D009BFC4D5848B07A292E, StartTime=2016.04.05-18.20.22, HierarchicalDDC=, DataSize=11798, Duration=6.689764, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId7923AD8C492EBA0A3B6088B058A8E60C_551, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_E095B2B8405DF20EE32DB78A11EC97D__7361D620E4DF3C81C436486EFE03B8969D7AF5D8, StartTime=2016.04.05-18.20.22, HierarchicalDDC=, DataSize=11798, Duration=8.348782, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionIdE35F68AB4572B2B9C7B550B58B0193A0_621, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_E6FF6A5C42905553E9722AA95FACCA0__7575FFA48B1DF8F14A1E15F48EC80D6C9D6ACAF6, StartTime=2016.04.05-18.20.22, HierarchicalDDC=, DataSize=11798, Duration=6.996323, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId34BF6E3E438279F968EDB68E59AC2ABE_621, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_3303CCA74EA8EA92E07868B8F5910DE__1A0EC7C245BE22777DC1C61A801A7BB9490C315E, StartTime=2016.04.05-18.20.22, HierarchicalDDC=, DataSize=11798, Duration=7.920504, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId7923AD8C492EBA0A3B6088B058A8E60C_552, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_5A23A0D1403349E1C3B567A499894CE__72131ED09F3F2F2A437B649A02E93584FC4D2E55, StartTime=2016.04.05-18.20.22, HierarchicalDDC=, DataSize=11798, Duration=6.568864, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId34BF6E3E438279F968EDB68E59AC2ABE_622, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_0710A6674CFE7F08B353809AB6BAA8C__393B28799512B404A8737195F5E4FAC441353884, StartTime=2016.04.05-18.20.22, HierarchicalDDC=, DataSize=11798, Duration=6.496321, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionIdE35F68AB4572B2B9C7B550B58B0193A0_622, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_49E630D54F2E0A082E716C9523B526C__BA7ABCD8557748DC74F57B2550F84E832A8994BC, StartTime=2016.04.05-18.20.22, HierarchicalDDC=, DataSize=11798, Duration=6.863948, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId7923AD8C492EBA0A3B6088B058A8E60C_553, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_7B9492754AE5E1B55FBB359B2FF6DDB__1DF16C31DE4B450F5607A856B2AF0BDE5699D519, StartTime=2016.04.05-18.20.22, HierarchicalDDC=, DataSize=11798, Duration=8.773785, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId34BF6E3E438279F968EDB68E59AC2ABE_623, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_27796F7E491CC14407F864882C55B90__1C13F465A2C3DF1A53283A9861FC521CB960A554, StartTime=2016.04.05-18.20.22, HierarchicalDDC=, DataSize=11798, Duration=6.466407, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionIdE35F68AB4572B2B9C7B550B58B0193A0_623, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_0EC3370D4C17DD88961DE6A2C16793F__38998481C8161964B20CDE3688E1DEF54F89BA91, StartTime=2016.04.05-18.20.22, HierarchicalDDC=, DataSize=11798, Duration=5.723372, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId34BF6E3E438279F968EDB68E59AC2ABE_624, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_60D7837B4B706E7EB62694B28653551__05CFEEE412E27FF181EB41941CAFDA37E917AF62, StartTime=2016.04.05-18.20.22, HierarchicalDDC=, DataSize=11798, Duration=7.098373, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId7923AD8C492EBA0A3B6088B058A8E60C_554, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_9A5375604C2EFBCFACC40B9478E331C__BD98F233DE27C85B19FEAEA6A38399B58F933C2A, StartTime=2016.04.05-18.20.22, HierarchicalDDC=, DataSize=11798, Duration=5.569272, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionIdE35F68AB4572B2B9C7B550B58B0193A0_624, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_A9BF41BA445C2D1CE2CCC9BFCA4C967__873F720C41C209C4C6DF5A2A25C19E7BDF6D9F1D, StartTime=2016.04.05-18.20.22, HierarchicalDDC=, DataSize=11798, Duration=7.708207, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId34BF6E3E438279F968EDB68E59AC2ABE_625, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_B01AEA1B476D5F795FE2139D59FF467__148F5B359462A363308A45C9CF530323A399BE5A, StartTime=2016.04.05-18.20.22, HierarchicalDDC=, DataSize=11798, Duration=5.458206, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId7923AD8C492EBA0A3B6088B058A8E60C_555, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_61FB08BF4B4C090C00D5D09AB985238__D17EEFA0F39AF9AE0C65AB45589BC5116D582F3B, StartTime=2016.04.05-18.20.22, HierarchicalDDC=, DataSize=11798, Duration=7.416815, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId34BF6E3E438279F968EDB68E59AC2ABE_626, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_DD09789B45577F1D69DE74A4BAEB77E__D73BADC70D3FDEB42CF4701B8A1C161697047FCE, StartTime=2016.04.05-18.20.22, HierarchicalDDC=, DataSize=11798, Duration=5.916402, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionIdE35F68AB4572B2B9C7B550B58B0193A0_625, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_0EB9CC664507ACA8B30C80BBB85A1B9__FF9404146AD572B8F3006035D567B1167BA7B489, StartTime=2016.04.05-18.20.22, HierarchicalDDC=, DataSize=11798, Duration=9.723786, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId7923AD8C492EBA0A3B6088B058A8E60C_556, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_73A95B3141AE5760812609B445E80F6__A677A6D2BADCE60E1E1358B74655E225070CAA43, StartTime=2016.04.05-18.20.22, HierarchicalDDC=, DataSize=11798, Duration=5.565174, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId34BF6E3E438279F968EDB68E59AC2ABE_627, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_C6268C1E48E51DC583A75AA9D0BC429__8464826F87E78370E9DF316E90E7ECD6887561DC, StartTime=2016.04.05-18.20.22, HierarchicalDDC=, DataSize=11798, Duration=7.886078, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionIdE35F68AB4572B2B9C7B550B58B0193A0_626, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_2D8AD5324CB1AF2B255144B139D82B8__69D00BA0D8863B292CAEDF5DE99C9A4F2A5380CF, StartTime=2016.04.05-18.20.22, HierarchicalDDC=, DataSize=11798, Duration=7.366408, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId34BF6E3E438279F968EDB68E59AC2ABE_628, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_D4BE6D3A4F84DF21C3A0D5885C87550__DDA3AE7ACA0D2695AC4CE8953BFC19D513358CED, StartTime=2016.04.05-18.20.22, HierarchicalDDC=, DataSize=11798, Duration=6.135255, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId7923AD8C492EBA0A3B6088B058A8E60C_557, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_1EB7DC4E49CACD34106A81B6F671784__5FFF81463BBBC409CDD53A48D7CDBB4772B3EA15, StartTime=2016.04.05-18.20.22, HierarchicalDDC=, DataSize=11798, Duration=5.738124, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionIdE35F68AB4572B2B9C7B550B58B0193A0_627, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_0A9FA43D4BFE5A7547DEDD836C70DBB__E9B38A100E7A7949605D2E9113B573E614EF8960, StartTime=2016.04.05-18.20.23, HierarchicalDDC=, DataSize=11798, Duration=5.587306, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId34BF6E3E438279F968EDB68E59AC2ABE_629, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_6049012C4D687A9ADDD931BA42F6DB5__8B4713E7981D71949208825381062BC907CD9430, StartTime=2016.04.05-18.20.23, HierarchicalDDC=, DataSize=11798, Duration=5.845912, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId7923AD8C492EBA0A3B6088B058A8E60C_558, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_DC70CD144C64B99F693844B22704AE3__682714C7518F695920100C15E1D02BA63BA734EA, StartTime=2016.04.05-18.20.23, HierarchicalDDC=, DataSize=11798, Duration=6.799191, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId34BF6E3E438279F968EDB68E59AC2ABE_630, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_493184064A720E26A08BE3B9A3CEEB2__BBD7535648CAD64848F99E7AF0404BC114B19292, StartTime=2016.04.05-18.20.23, HierarchicalDDC=, DataSize=11798, Duration=7.046323, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionIdE35F68AB4572B2B9C7B550B58B0193A0_628, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_C947A8A4460C16FC55ED139428C8CFB__77EC3DBD2FF649D6869FE6ABA27CF8447C9A0723, StartTime=2016.04.05-18.20.23, HierarchicalDDC=, DataSize=11798, Duration=6.916813, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId7923AD8C492EBA0A3B6088B058A8E60C_559, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_D9124FAE4B3BEFF80EE166AFEAF82CB__F12A96E28495FABE149C5F63DCD9222623722925, StartTime=2016.04.05-18.20.23, HierarchicalDDC=, DataSize=11798, Duration=5.450010, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionId34BF6E3E438279F968EDB68E59AC2ABE_631, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_DE0C13AA46EC7165915C0784379849D__156139F4EA98C9E2DFE9A94D545C5E4246F6CC82, StartTime=2016.04.05-18.20.23, HierarchicalDDC=, DataSize=11798, Duration=8.771326, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
DDCTransactionIdE35F68AB4572B2B9C7B550B58B0193A0_629, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_65F4E5934950AE690956C3BD5815C04__AE198B5FC1067C119235CA045A2E3F6C5DE2D339, StartTime=2016.04.05-18.20.23, HierarchicalDDC=, DataSize=11798, Duration=5.165994, RunGuid=RunID7E5ABCD24589DD19441423A46FD9BFED
